id_inventory_attachment;tipe_item;no_item;po_id;id_inventory_unit;attachment_id;sn_attachment;baterai_id;sn_baterai;charger_id;sn_charger;kondisi_fisik;kelengkapan;catatan_fisik;lokasi_penyimpanan;attachment_status;tanggal_masuk;catatan_inventory;created_at;updated_at
;attachment;ATT0001;;6265;34;ID-22I-0277;;;;;Baik;Lengkap;;ASPEK KUMBONG;IN_USE;28/09/2022;;;
;attachment;ATT0002;;6242;34;ID-22I-0275;;;;;Baik;Lengkap;;OJI SINARMAS;IN_USE;28/09/2022;;;
;attachment;ATT0003;;6216;34;ID-22I-0270;;;;;Baik;Lengkap;;PAJAR PAPER;IN_USE;28/09/2022;;;
;attachment;ATT0004;;5378;34;ID-22I-0274;;;;;Baik;Lengkap;;ILC KARAWANG;IN_USE;28/09/2022;;;
;attachment;ATT0005;;6287;34;ID-22I-0276;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;28/09/2022;;;
;attachment;ATT0006;;;34;ID-22J-0282;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;18/10/2022;;;
;attachment;ATT0007;;;34;ID-22J-0279;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;18/10/2022;;;
;attachment;ATT0008;;6024;34;ID-22I-0272;;;;;Baik;Lengkap;;MY PACK;IN_USE;28/09/2022;;;
;attachment;ATT0009;;6329;34;ID-22I-0273;;;;;Baik;Lengkap;;OJI SINARMAS;IN_USE;28/09/2022;;;
;attachment;ATT0010;;6348;34;ID-22J-0283;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;18/10/2022;;;
;attachment;ATT0011;;;38;22-10-13437;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;03/12/2022;;;
;attachment;ATT0012;;;38;22-09-12184;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;03/12/2022;;;
;attachment;ATT0013;;;38;22-09-12185;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;03/12/2022;;;
;attachment;ATT0014;;;38;22-09-12189;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;03/12/2022;;;
;attachment;ATT0015;;;38;22-09-12190;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;03/12/2022;;;
;attachment;ATT0016;;;38;22-10-13436;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;03/12/2022;;;
;attachment;ATT0017;;;38;22-09-12192;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;03/12/2022;;;
;attachment;ATT0018;;;38;22-09-12193;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;03/12/2022;;;
;attachment;ATT0019;;;38;22-09-12191;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;03/12/2022;;;
;attachment;ATT0020;;;38;22-09-12188;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;03/12/2022;;;
;attachment;ATT0021;;;35;ID-22K-285;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;09/11/2022;;;
;attachment;ATT0022;;5706;35;ID-22K-289;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;09/11/2022;;;
;attachment;ATT0023;;;35;ID-22K-290;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;09/11/2022;;;
;attachment;ATT0024;;;34;ID-22L-0293;;;;;Baik;Lengkap;;OKI PALEMBANG;SPARE;06/01/2023;;;
;attachment;ATT0025;;;34;ÌD-22J-0278;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;18/10/2022;;;
;attachment;ATT0026;;;34;ID-22J-0280;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;18/10/2022;;;
;attachment;ATT0027;;;34;ID-22J-0281;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;18/10/2022;;;
;attachment;ATT0028;;1205;34;ID-22I-0271;;;;;Baik;Lengkap;;ILC KARAWANG;IN_USE;28/09/2022;;;
;attachment;ATT0029;;6316;41;0044;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0030;;6403;41;0047;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0031;;6365;41;0048;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0032;;6402;41;0049;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0033;;6398;41;0050;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0034;;5312;39;0001;;;;;Baik;Lengkap;;INBUSKO SBY;IN_USE;20/12/2023;;;
;attachment;ATT0035;;6449;39;0003;;;;;Baik;Lengkap;;ILC KARAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0036;;;34;ID-22J-0284;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;18/10/2022;;;
;attachment;ATT0037;;5767;35;ID-22K-287;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;09/11/2022;;;
;attachment;ATT0038;;5768;35;ID-22K-288;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;09/11/2022;;;
;attachment;ATT0039;;5769;35;ID-22K-292;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;09/11/2022;;;
;attachment;ATT0040;;4902;34;ID-23C-303;;;;;Baik;Lengkap;;KMA;IN_USE;02/03/2023;;;
;attachment;ATT0041;;6406;34;ID-23C-304;;;;;Baik;Lengkap;;LONTAR;IN_USE;02/03/2023;;;
;attachment;ATT0042;;6407;34;ID-23C-305;;;;;Baik;Lengkap;;LONTAR;IN_USE;02/03/2023;;;
;attachment;ATT0043;;6572;34;ID-23C-312;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;14/04/2023;;;
;attachment;ATT0044;;5359;39;0004;;;;;Baik;Lengkap;;SINOTRANS;IN_USE;20/12/2023;;;
;attachment;ATT0045;;6582;40;0011;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0046;;6586;40;0012;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0047;;6486;40;0013;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0048;;6585;40;0026;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0049;;6579;40;0028;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0050;;6584;40;0029;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0051;;6581;40;0030;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0052;;6580;40;0034;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0053;;6583;40;0035;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0054;;6599;29;0003;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0055;;6605;29;0011;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0056;;;41;0032;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0057;;;41;0033;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0058;;;41;0034;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0059;;;41;0035;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0060;;;41;0036;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0061;;;41;0037;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0062;;;41;0038;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0063;;;41;0039;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0064;;;41;0040;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0065;;;41;0041;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0066;;;41;0042;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0067;;;41;0043;;;;;Baik;Lengkap;;IKPP PERAWANG/TANPA UNIT;SPARE;20/12/2023;;;
;attachment;ATT0068;;6621;40;0016;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0069;;6623;40;0017;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0070;;6609;40;0018;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0071;;6622;40;0019;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0072;;6587;40;0020;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0073;;6607;29;0004;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0074;;6608;29;0014;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0075;;1205;0;2110BCAP0003;;;;;Baik;Lengkap;;INDOBARAT;IN_USE;30/05/2023;;;
;attachment;ATT0076;;6589;0;2110BCAP0004;;;;;Baik;Lengkap;;INDOBARAT;IN_USE;30/05/2023;;;
;attachment;ATT0077;;5204;7;BWKA3983;;;;;Baik;Lengkap;;INDOBARAT;IN_USE;31/05/2023;;;
;attachment;ATT0078;;5486;7;BWKA3984;;;;;Baik;Lengkap;;INDOBARAT;IN_USE;31/05/2023;;;
;attachment;ATT0079;;5206;7;BWKA8503;;;;;Baik;Lengkap;;INDOBARAT;IN_USE;31/05/2023;;;
;attachment;ATT0080;;5025;7;BWKA8981;;;;;Baik;Lengkap;;INDOBARAT;IN_USE;31/05/2023;;;
;attachment;ATT0081;;6593;7;BWKA8980;;;;;Baik;Lengkap;;INDOBARAT;IN_USE;31/05/2023;;;
;attachment;ATT0082;;5310;39;0006;;;;;Baik;Lengkap;;PT.NABATI;IN_USE;20/12/2023;;;
;attachment;ATT0083;;6397;41;0016;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0084;;6399;41;0021;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0085;;6353;41;0022;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0086;;6354;41;0023;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0087;;6356;41;0025;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0088;;6357;41;0026;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0089;;6358;41;0027;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0090;;6359;41;0028;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0091;;6360;41;0029;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0092;;6361;41;0030;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0093;;6362;41;0031;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0094;;;40;0032;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;20/12/2023;;;
;attachment;ATT0095;;6669;40;0014;;;;;Baik;Lengkap;;PT.SASA;IN_USE;20/12/2023;;;
;attachment;ATT0096;;;40;0019;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;20/12/2023;;;
;attachment;ATT0097;;;40;0020;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;20/12/2023;;;
;attachment;ATT0098;;6601;29;0009;;;;;Baik;Lengkap;;IKPP PERAWANG;IN_USE;20/12/2023;;;
;attachment;ATT0099;;6627;39;0005;;;;;Baik;Lengkap;;CNS MALANG;IN_USE;20/12/2023;;;
;attachment;ATT0100;;5546;41;0045;;;;;Baik;Lengkap;;BEKAERT;IN_USE;20/12/2023;;;
;attachment;ATT0101;;6270;36;22-10-13435;;;;;Baik;Lengkap;;FAJAR PAPER;IN_USE;13/03/2023;;;
;attachment;ATT0102;;;40;0031;;;;;Baik;Lengkap;;-;AVAILABLE;20/12/2023;;;
;attachment;ATT0103;;;40;0033;;;;;Baik;Lengkap;;;AVAILABLE;20/12/2023;;;
;attachment;ATT0104;;6627;40;0036;;;;;Baik;Lengkap;;POCARI SWEET;IN_USE;20/12/2023;;;
;attachment;ATT0105;;7543;35;ID-22K-291;;;;;Baik;Lengkap;;UNIVENUS SERANG;IN_USE;09/11/2022;;;
;attachment;ATT0106;;5142;40;0038;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0107;;5226;40;0027;;;;;Baik;Lengkap;;TEKPAK;IN_USE;20/12/2023;;;
;attachment;ATT0108;;6348;37;22-10-12609;;;;;Baik;Lengkap;;POOL SML;IN_USE;17/07/2023;;;
;attachment;ATT0109;;;33;XIA-2302600-1;;;;;Baik;Lengkap;;-;AVAILABLE;30/05/2023;;;
;attachment;ATT0110;;;40;0037;;;;;Baik;Lengkap;;-;AVAILABLE;20/12/2023;;;
;attachment;ATT0111;;6258;31;HZ-941114;;;;;Baik;Lengkap;;PRSYMIAN;IN_USE;06/09/2023;;;
;attachment;ATT0112;;6256;31;HZ-941115;;;;;Baik;Lengkap;;PRSYMIAN;IN_USE;06/09/2023;;;
;attachment;ATT0113;;5641;31;HZ-941132;;;;;Baik;Lengkap;;PRSYMIAN;IN_USE;06/09/2023;;;
;attachment;ATT0114;;6306;31;HZ-941131;;;;;Baik;Lengkap;;PRSYMIAN;IN_USE;06/09/2023;;;
;attachment;ATT0115;;5030;39;0009;;;;;Baik;Lengkap;;INBUCSO;IN_USE;20/12/2023;;;
;attachment;ATT0116;;5316;39;0011;;;;;Baik;Lengkap;;INBUCSO;IN_USE;20/12/2023;;;
;attachment;ATT0117;;6594;40;0021;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0118;;6666;40;0022;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0119;;6631;40;0023;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0120;;7028;40;0024;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0121;;6625;40;0025;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0122;;6665;40;0039;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0123;;;40;0040;;;;;Baik;Lengkap;;-;AVAILABLE;20/12/2023;;;
;attachment;ATT0124;;;34;ID-22L-0294;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;06/01/2023;;;
;attachment;ATT0125;;;34;ID-22L-0295;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;06/01/2023;;;
;attachment;ATT0126;;;34;ID-22L-0296;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;06/01/2023;;;
;attachment;ATT0127;;;34;ID-22L-0297;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;06/01/2023;;;
;attachment;ATT0128;;;34;ID-22L-0298;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;06/01/2023;;;
;attachment;ATT0129;;;34;ID-22L-0299;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;06/01/2023;;;
;attachment;ATT0130;;;34;ID-22L-0300;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;06/01/2023;;;
;attachment;ATT0131;;;34;ID-22L-0301;;;;;Baik;Lengkap;;IKPP PERAWANG;SPARE;06/01/2023;;;
;attachment;ATT0132;;7544;26;0016;;;;;Baik;Lengkap;;SUPERNOVA;IN_USE;20/12/2023;;;
;attachment;ATT0133;;7072;26;0006;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0134;;7067;26;0007;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0135;;6625;26;0008;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0136;;6667;26;0009;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0137;;7071;26;0010;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0138;;7065;26;0011;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0139;;6668;26;0012;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0140;;7063;26;0014;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0141;;7066;26;0015;;;;;Baik;Lengkap;;AMERTA;IN_USE;20/12/2023;;;
;attachment;ATT0142;;7073;26;0013;;;;;Baik;Lengkap;;AMERTA ANCOL;IN_USE;20/12/2023;;;
;attachment;ATT0143;;6950;26;0036;;;;;Baik;Lengkap;;PT. THUBAS TUNGGAL PERKASA( DIJUAL 28.12.23);SOLD;20/12/2023;;;
;attachment;ATT0144;;6974;26;0037;;;;;Baik;Lengkap;;PT. THUBAS TUNGGAL PERKASA( DIJUAL 28.12.23);SOLD;20/12/2023;;;
;attachment;ATT0145;;6952;26;0038;;;;;Baik;Lengkap;;DIJUAL UP WINSTON;SOLD;20/12/2023;;;
;attachment;ATT0146;;6975;26;0039;;;;;Baik;Lengkap;;PT. THUBAS TUNGGAL PERKASA( DIJUAL 28.12.23);SOLD;20/12/2023;;;
;attachment;ATT0147;;6948;26;0040;;;;;Baik;Lengkap;;DIJUAL UP WINSTON;SOLD;20/12/2023;;;
;attachment;ATT0148;;5372;39;0007;;;;;Baik;Lengkap;;CML;IN_USE;20/12/2023;;;
;attachment;ATT0149;;5371;39;0008;;;;;Baik;Lengkap;;HEINZ ABC;IN_USE;20/12/2023;;;
;attachment;ATT0150;;;26;0043;;;;;Baik;Lengkap;;LOGISAL;SPARE;20/12/2023;;;
;attachment;ATT0151;;7075;26;0044;;;;;Baik;Lengkap;;LOGISAL;IN_USE;20/12/2023;;;
;attachment;ATT0152;;7076;26;0045;;;;;Baik;Lengkap;;LOGISAL;IN_USE;20/12/2023;;;
;attachment;ATT0153;;7077;26;0046;;;;;Baik;Lengkap;;LOGISAL;IN_USE;20/12/2023;;;
;attachment;ATT0154;;7196;34;ID-23C-313;;;;;Baik;Lengkap;;DAYA CIPTA;IN_USE;14/04/2023;;;
;attachment;ATT0155;;7197;34;ID-23C-316;;;;;Baik;Lengkap;;DAYA CIPTA;IN_USE;14/04/2023;;;
;attachment;ATT0156;;7198;34;ID-23C-308;;;;;Baik;Lengkap;;-;IN_USE;02/03/2023;;;
;attachment;ATT0157;;7195;34;ID-23C-310;;;;;Baik;Lengkap;;-;IN_USE;02/03/2023;;;
;attachment;ATT0158;;6836;29;0001;;;;;Baik;Lengkap;;PT. ZHONG SHENG MACHINERY( DIJUAL 31.1.24);SOLD;20/12/2023;;;
;attachment;ATT0159;;;13;WTC2304026;;;;;Baik;Lengkap;;-;AVAILABLE;31/05/2023;;;
;attachment;ATT0160;;5486;24;23-06-8524;;;;;Baik;Lengkap;;PT.INDOBARAT;IN_USE;20/07/2023;;;
;attachment;ATT0161;;6377;26;0042;;;;;Baik;Lengkap;;POS 2 KUSNO;IN_USE;20/12/2023;;;
;attachment;ATT0162;;6638;29;0005;;;;;Baik;Lengkap;;POS 5 KUSNO;IN_USE;20/12/2023;;;
;attachment;ATT0163;;6640;29;0006;;;;;Baik;Lengkap;;POS 5 KUSNO;IN_USE;20/12/2023;;;
;attachment;ATT0164;;7211;23;23226600ADC;;;;;Baik;Lengkap;;PRYSMIAN;IN_USE;26/02/2025;;;
;attachment;ATT0165;;6063;18;24-02-2339;;;;;Baik;Lengkap;;PAPER;IN_USE;06/04/2024;;;
;attachment;ATT0166;;7111;27;23-09-12178;;;;;Baik;Lengkap;;-;IN_USE;20/12/2023;;;
;attachment;ATT0167;;7112;20;24-02-1900;;;;;Baik;Lengkap;;;IN_USE;06/04/2024;;;
;attachment;ATT0168;;;26;0047;;;;;Baik;Lengkap;;;AVAILABLE;20/12/2023;;;
;attachment;ATT0169;;6809;48;24-02-2413;;;;;Baik;Lengkap;;PURINUSA;IN_USE;06/04/2024;;;
;attachment;ATT0170;;6935;48;24-02-2410;;;;;Baik;Lengkap;;PURINUSA;IN_USE;06/04/2024;;;
;attachment;ATT0171;;;29;0013;;;;;Baik;Lengkap;;DIJUAL PAK WINSTON;SOLD;20/12/2023;;;
;attachment;ATT0172;;;26;0048;;;;;Baik;Lengkap;;DIJUAL PAK WINSTON;SOLD;20/12/2023;;;
;attachment;ATT0173;;6593;16;WT2407075;;;;;Baik;Lengkap;;IBR;IN_USE;#N/A;;;
;attachment;ATT0174;;6446;26;0049;;;;;Baik;Lengkap;;PT. BLUE SCOP;IN_USE;20/12/2023;;;
