"id";"role_id";"permission_id";"granted";"assigned_by";"assigned_at"
"402";"32";"108";"1";NULL;"2025-12-12 17:18:42"
"403";"33";"107";"1";NULL;"2025-12-12 17:18:42"
"404";"33";"108";"1";NULL;"2025-12-12 17:18:42"
"405";"33";"109";"1";NULL;"2025-12-12 17:18:42"
"406";"33";"110";"1";NULL;"2025-12-12 17:18:42"
"407";"33";"111";"1";NULL;"2025-12-12 17:18:42"
"408";"33";"112";"1";NULL;"2025-12-12 17:18:42"
"409";"33";"113";"1";NULL;"2025-12-12 17:18:42"
"410";"33";"114";"1";NULL;"2025-12-12 17:18:42"
"411";"33";"115";"1";NULL;"2025-12-12 17:18:42"
"412";"34";"107";"1";NULL;"2025-12-12 17:18:42"
"413";"34";"108";"1";NULL;"2025-12-12 17:18:42"
"414";"34";"109";"1";NULL;"2025-12-12 17:18:42"
"415";"34";"111";"1";NULL;"2025-12-12 17:18:42"
"416";"34";"112";"1";NULL;"2025-12-12 17:18:42"
"417";"35";"29";"1";NULL;"2025-12-12 17:18:42"
"418";"35";"30";"1";NULL;"2025-12-12 17:18:42"
"419";"35";"31";"1";NULL;"2025-12-12 17:18:42"
"420";"35";"32";"1";NULL;"2025-12-12 17:18:42"
"421";"35";"33";"1";NULL;"2025-12-12 17:18:42"
"422";"35";"34";"1";NULL;"2025-12-12 17:18:42"
"423";"35";"35";"1";NULL;"2025-12-12 17:18:42"
"424";"35";"36";"1";NULL;"2025-12-12 17:18:42"
"425";"35";"37";"1";NULL;"2025-12-12 17:18:42"
"426";"35";"38";"1";NULL;"2025-12-12 17:18:42"
"427";"35";"39";"1";NULL;"2025-12-12 17:18:42"
"428";"35";"40";"1";NULL;"2025-12-12 17:18:42"
"429";"35";"41";"1";NULL;"2025-12-12 17:18:42"
"430";"35";"42";"1";NULL;"2025-12-12 17:18:42"
"431";"35";"43";"1";NULL;"2025-12-12 17:18:42"
"432";"35";"44";"1";NULL;"2025-12-12 17:18:42"
"433";"35";"45";"1";NULL;"2025-12-12 17:18:42"
"434";"35";"46";"1";NULL;"2025-12-12 17:18:42"
"435";"35";"47";"1";NULL;"2025-12-12 17:18:42"
"436";"35";"48";"1";NULL;"2025-12-12 17:18:42"
"437";"35";"49";"1";NULL;"2025-12-12 17:18:43"
"438";"35";"50";"1";NULL;"2025-12-12 17:18:43"
"439";"35";"107";"1";NULL;"2025-12-12 17:18:43"
"440";"35";"108";"1";NULL;"2025-12-12 17:18:43"
"441";"35";"109";"1";NULL;"2025-12-12 17:18:43"
"442";"35";"110";"1";NULL;"2025-12-12 17:18:43"
"443";"36";"29";"1";NULL;"2025-12-12 17:18:43"
"444";"36";"30";"1";NULL;"2025-12-12 17:18:43"
"445";"36";"31";"1";NULL;"2025-12-12 17:18:43"
"446";"36";"32";"1";NULL;"2025-12-12 17:18:43"
"447";"36";"33";"1";NULL;"2025-12-12 17:18:43"
"448";"36";"34";"1";NULL;"2025-12-12 17:18:43"
"449";"36";"35";"1";NULL;"2025-12-12 17:18:43"
"450";"36";"36";"1";NULL;"2025-12-12 17:18:43"
"451";"36";"37";"1";NULL;"2025-12-12 17:18:43"
"452";"36";"38";"1";NULL;"2025-12-12 17:18:43"
"453";"36";"39";"1";NULL;"2025-12-12 17:18:43"
"454";"36";"40";"1";NULL;"2025-12-12 17:18:43"
"455";"36";"41";"1";NULL;"2025-12-12 17:18:43"
"456";"36";"42";"1";NULL;"2025-12-12 17:18:43"
"457";"36";"43";"1";NULL;"2025-12-12 17:18:43"
"458";"36";"44";"1";NULL;"2025-12-12 17:18:43"
"459";"36";"45";"1";NULL;"2025-12-12 17:18:43"
"460";"36";"46";"1";NULL;"2025-12-12 17:18:43"
"461";"36";"47";"1";NULL;"2025-12-12 17:18:43"
"462";"36";"48";"1";NULL;"2025-12-12 17:18:43"
"463";"36";"49";"1";NULL;"2025-12-12 17:18:43"
"464";"36";"50";"1";NULL;"2025-12-12 17:18:43"
"465";"36";"107";"1";NULL;"2025-12-12 17:18:43"
"466";"36";"108";"1";NULL;"2025-12-12 17:18:43"
"467";"36";"109";"1";NULL;"2025-12-12 17:18:43"
"468";"37";"29";"1";NULL;"2025-12-12 17:18:43"
"469";"37";"30";"1";NULL;"2025-12-12 17:18:43"
"470";"37";"31";"1";NULL;"2025-12-12 17:18:43"
"471";"37";"32";"1";NULL;"2025-12-12 17:18:43"
"472";"37";"33";"1";NULL;"2025-12-12 17:18:43"
"473";"37";"34";"1";NULL;"2025-12-12 17:18:43"
"474";"37";"35";"1";NULL;"2025-12-12 17:18:43"
"475";"37";"36";"1";NULL;"2025-12-12 17:18:43"
"476";"37";"37";"1";NULL;"2025-12-12 17:18:43"
"477";"37";"38";"1";NULL;"2025-12-12 17:18:43"
"478";"37";"39";"1";NULL;"2025-12-12 17:18:43"
"479";"37";"40";"1";NULL;"2025-12-12 17:18:43"
"480";"37";"41";"1";NULL;"2025-12-12 17:18:43"
"481";"37";"107";"1";NULL;"2025-12-12 17:18:43"
"482";"37";"108";"1";NULL;"2025-12-12 17:18:43"
"483";"38";"29";"1";NULL;"2025-12-12 17:18:43"
"484";"38";"30";"1";NULL;"2025-12-12 17:18:43"
"485";"38";"32";"1";NULL;"2025-12-12 17:18:43"
"486";"38";"33";"1";NULL;"2025-12-12 17:18:43"
"487";"38";"34";"1";NULL;"2025-12-12 17:18:43"
"488";"38";"35";"1";NULL;"2025-12-12 17:18:43"
"489";"38";"36";"1";NULL;"2025-12-12 17:18:43"
"490";"38";"39";"1";NULL;"2025-12-12 17:18:43"
"491";"38";"107";"1";NULL;"2025-12-12 17:18:43"
"492";"38";"108";"1";NULL;"2025-12-12 17:18:43"
"493";"39";"29";"1";NULL;"2025-12-12 17:18:43"
"494";"39";"30";"1";NULL;"2025-12-12 17:18:43"
"495";"39";"32";"1";NULL;"2025-12-12 17:18:43"
"496";"39";"34";"1";NULL;"2025-12-12 17:18:43"
"497";"39";"35";"1";NULL;"2025-12-12 17:18:43"
"498";"39";"36";"1";NULL;"2025-12-12 17:18:43"
"499";"39";"39";"1";NULL;"2025-12-12 17:18:43"
"500";"39";"107";"1";NULL;"2025-12-12 17:18:43"
"501";"39";"108";"1";NULL;"2025-12-12 17:18:43"
"502";"40";"29";"1";NULL;"2025-12-12 17:18:43"
"503";"40";"30";"1";NULL;"2025-12-12 17:18:43"
"504";"40";"31";"1";NULL;"2025-12-12 17:18:43"
"505";"40";"32";"1";NULL;"2025-12-12 17:18:43"
"506";"40";"33";"1";NULL;"2025-12-12 17:18:43"
"507";"40";"34";"1";NULL;"2025-12-12 17:18:43"
"508";"40";"35";"1";NULL;"2025-12-12 17:18:43"
"509";"40";"36";"1";NULL;"2025-12-12 17:18:43"
"510";"40";"37";"1";NULL;"2025-12-12 17:18:43"
"511";"40";"38";"1";NULL;"2025-12-12 17:18:43"
"512";"40";"39";"1";NULL;"2025-12-12 17:18:43"
"513";"40";"40";"1";NULL;"2025-12-12 17:18:43"
"514";"40";"41";"1";NULL;"2025-12-12 17:18:43"
"515";"40";"43";"1";NULL;"2025-12-12 17:18:43"
"516";"40";"44";"1";NULL;"2025-12-12 17:18:43"
"517";"40";"45";"1";NULL;"2025-12-12 17:18:43"
"518";"40";"46";"1";NULL;"2025-12-12 17:18:43"
"519";"40";"48";"1";NULL;"2025-12-12 17:18:43"
"520";"40";"49";"1";NULL;"2025-12-12 17:18:43"
"521";"40";"50";"1";NULL;"2025-12-12 17:18:43"
"522";"40";"107";"1";NULL;"2025-12-12 17:18:43"
"523";"40";"108";"1";NULL;"2025-12-12 17:18:43"
"524";"40";"109";"1";NULL;"2025-12-12 17:18:43"
"528";"30";"118";"1";NULL;"2026-01-27 15:49:33"
"536";"2";"119";"1";NULL;"2026-02-16 23:10:07"
"537";"2";"120";"1";NULL;"2026-02-16 23:10:07"
"538";"2";"121";"1";NULL;"2026-02-16 23:10:07"
"539";"2";"122";"1";NULL;"2026-02-16 23:10:07"
"540";"2";"123";"1";NULL;"2026-02-16 23:10:07"
"541";"2";"124";"1";NULL;"2026-02-16 23:10:07"
"542";"2";"125";"1";NULL;"2026-02-16 23:10:07"
"543";"3";"119";"1";NULL;"2026-02-16 23:10:07"
"544";"3";"120";"1";NULL;"2026-02-16 23:10:07"
"545";"3";"124";"1";NULL;"2026-02-16 23:10:07"
"546";"2";"156";"1";NULL;"2026-03-07 10:49:02"
"547";"2";"158";"1";NULL;"2026-03-07 10:49:02"
"548";"2";"155";"1";NULL;"2026-03-07 10:49:02"
"549";"2";"159";"1";NULL;"2026-03-07 10:49:02"
"550";"2";"157";"1";NULL;"2026-03-07 10:49:02"
"551";"3";"156";"1";NULL;"2026-03-07 10:49:02"
"552";"3";"158";"1";NULL;"2026-03-07 10:49:02"
"553";"3";"155";"1";NULL;"2026-03-07 10:49:02"
"554";"3";"159";"1";NULL;"2026-03-07 10:49:02"
"555";"3";"157";"1";NULL;"2026-03-07 10:49:02"
"561";"35";"161";"1";NULL;"2026-03-07 10:49:02"
"562";"35";"164";"1";NULL;"2026-03-07 10:49:02"
"563";"35";"160";"1";NULL;"2026-03-07 10:49:02"
"564";"35";"166";"1";NULL;"2026-03-07 10:49:02"
"565";"35";"163";"1";NULL;"2026-03-07 10:49:02"
"566";"35";"165";"1";NULL;"2026-03-07 10:49:02"
"567";"35";"162";"1";NULL;"2026-03-07 10:49:02"
"568";"36";"161";"1";NULL;"2026-03-07 10:49:02"
"569";"36";"164";"1";NULL;"2026-03-07 10:49:02"
"570";"36";"160";"1";NULL;"2026-03-07 10:49:02"
"571";"36";"166";"1";NULL;"2026-03-07 10:49:02"
"572";"36";"163";"1";NULL;"2026-03-07 10:49:02"
"573";"36";"165";"1";NULL;"2026-03-07 10:49:02"
"574";"36";"162";"1";NULL;"2026-03-07 10:49:02"
"575";"37";"161";"1";NULL;"2026-03-07 10:49:02"
"576";"37";"164";"1";NULL;"2026-03-07 10:49:02"
"577";"37";"160";"1";NULL;"2026-03-07 10:49:02"
"578";"37";"166";"1";NULL;"2026-03-07 10:49:02"
"579";"37";"163";"1";NULL;"2026-03-07 10:49:02"
"580";"37";"165";"1";NULL;"2026-03-07 10:49:02"
"581";"37";"162";"1";NULL;"2026-03-07 10:49:02"
"582";"38";"161";"1";NULL;"2026-03-07 10:49:02"
"583";"38";"164";"1";NULL;"2026-03-07 10:49:02"
"584";"38";"160";"1";NULL;"2026-03-07 10:49:02"
"585";"38";"166";"1";NULL;"2026-03-07 10:49:02"
"586";"38";"163";"1";NULL;"2026-03-07 10:49:02"
"587";"38";"165";"1";NULL;"2026-03-07 10:49:02"
"588";"38";"162";"1";NULL;"2026-03-07 10:49:02"
"589";"39";"161";"1";NULL;"2026-03-07 10:49:02"
"590";"39";"164";"1";NULL;"2026-03-07 10:49:02"
"591";"39";"160";"1";NULL;"2026-03-07 10:49:02"
"592";"39";"166";"1";NULL;"2026-03-07 10:49:02"
"593";"39";"163";"1";NULL;"2026-03-07 10:49:02"
"594";"39";"165";"1";NULL;"2026-03-07 10:49:02"
"595";"39";"162";"1";NULL;"2026-03-07 10:49:02"
"596";"40";"161";"1";NULL;"2026-03-07 10:49:02"
"597";"40";"164";"1";NULL;"2026-03-07 10:49:02"
"598";"40";"160";"1";NULL;"2026-03-07 10:49:02"
"599";"40";"166";"1";NULL;"2026-03-07 10:49:02"
"600";"40";"163";"1";NULL;"2026-03-07 10:49:02"
"601";"40";"165";"1";NULL;"2026-03-07 10:49:02"
"602";"40";"162";"1";NULL;"2026-03-07 10:49:02"
"624";"16";"168";"1";NULL;"2026-03-07 10:49:02"
"625";"16";"174";"1";NULL;"2026-03-07 10:49:02"
"626";"16";"167";"1";NULL;"2026-03-07 10:49:02"
"627";"16";"175";"1";NULL;"2026-03-07 10:49:02"
"628";"16";"170";"1";NULL;"2026-03-07 10:49:02"
"629";"16";"169";"1";NULL;"2026-03-07 10:49:02"
"630";"16";"171";"1";NULL;"2026-03-07 10:49:02"
"631";"16";"172";"1";NULL;"2026-03-07 10:49:02"
"632";"16";"173";"1";NULL;"2026-03-07 10:49:02"
"633";"32";"168";"1";NULL;"2026-03-07 10:49:02"
"634";"32";"174";"1";NULL;"2026-03-07 10:49:02"
"635";"32";"167";"1";NULL;"2026-03-07 10:49:02"
"636";"32";"175";"1";NULL;"2026-03-07 10:49:02"
"637";"32";"170";"1";NULL;"2026-03-07 10:49:02"
"638";"32";"169";"1";NULL;"2026-03-07 10:49:02"
"639";"32";"171";"1";NULL;"2026-03-07 10:49:02"
"640";"32";"172";"1";NULL;"2026-03-07 10:49:02"
"641";"32";"173";"1";NULL;"2026-03-07 10:49:02"
"655";"30";"157";"1";NULL;"2026-03-07 10:49:02"
"657";"30";"159";"1";NULL;"2026-03-07 10:49:02"
"659";"30";"155";"1";NULL;"2026-03-07 10:49:02"
"661";"30";"158";"1";NULL;"2026-03-07 10:49:02"
"663";"30";"156";"1";NULL;"2026-03-07 10:49:02"
"665";"30";"162";"1";NULL;"2026-03-07 10:49:02"
"667";"30";"165";"1";NULL;"2026-03-07 10:49:02"
"669";"30";"163";"1";NULL;"2026-03-07 10:49:02"
"671";"30";"166";"1";NULL;"2026-03-07 10:49:02"
"673";"30";"160";"1";NULL;"2026-03-07 10:49:02"
"675";"30";"164";"1";NULL;"2026-03-07 10:49:02"
"677";"30";"161";"1";NULL;"2026-03-07 10:49:02"
"679";"30";"173";"1";NULL;"2026-03-07 10:49:02"
"681";"30";"172";"1";NULL;"2026-03-07 10:49:02"
"683";"30";"171";"1";NULL;"2026-03-07 10:49:02"
"685";"30";"169";"1";NULL;"2026-03-07 10:49:02"
"687";"30";"170";"1";NULL;"2026-03-07 10:49:02"
"689";"30";"175";"1";NULL;"2026-03-07 10:49:02"
"691";"30";"167";"1";NULL;"2026-03-07 10:49:02"
"693";"30";"174";"1";NULL;"2026-03-07 10:49:02"
"695";"30";"168";"1";NULL;"2026-03-07 10:49:02"
"718";"1";"154";"1";NULL;"2026-03-07 12:05:50"
"719";"1";"85";"1";NULL;"2026-03-07 12:05:50"
"720";"1";"83";"1";NULL;"2026-03-07 12:05:50"
"721";"1";"84";"1";NULL;"2026-03-07 12:05:50"
"722";"1";"82";"1";NULL;"2026-03-07 12:05:50"
"723";"1";"81";"1";NULL;"2026-03-07 12:05:50"
"724";"1";"86";"1";NULL;"2026-03-07 12:05:50"
"725";"1";"90";"1";NULL;"2026-03-07 12:05:50"
"726";"1";"88";"1";NULL;"2026-03-07 12:05:50"
"727";"1";"87";"1";NULL;"2026-03-07 12:05:50"
"728";"1";"91";"1";NULL;"2026-03-07 12:05:50"
"729";"1";"89";"1";NULL;"2026-03-07 12:05:50"
"730";"1";"384";"1";NULL;"2026-03-07 12:05:50"
"731";"1";"383";"1";NULL;"2026-03-07 12:05:50"
"732";"1";"381";"1";NULL;"2026-03-07 12:05:50"
"733";"1";"382";"1";NULL;"2026-03-07 12:05:50"
"734";"1";"114";"1";NULL;"2026-03-07 12:05:50"
"735";"1";"113";"1";NULL;"2026-03-07 12:05:50"
"736";"1";"112";"1";NULL;"2026-03-07 12:05:50"
"737";"1";"111";"1";NULL;"2026-03-07 12:05:50"
"738";"1";"115";"1";NULL;"2026-03-07 12:05:50"
"739";"1";"108";"1";NULL;"2026-03-07 12:05:50"
"740";"1";"107";"1";NULL;"2026-03-07 12:05:50"
"741";"1";"110";"1";NULL;"2026-03-07 12:05:50"
"742";"1";"109";"1";NULL;"2026-03-07 12:05:50"
"743";"1";"138";"1";NULL;"2026-03-07 12:05:50"
"744";"1";"140";"1";NULL;"2026-03-07 12:05:50"
"745";"1";"139";"1";NULL;"2026-03-07 12:05:50"
"746";"1";"136";"1";NULL;"2026-03-07 12:05:50"
"747";"1";"137";"1";NULL;"2026-03-07 12:05:50"
"748";"1";"147";"1";NULL;"2026-03-07 12:05:50"
"749";"1";"146";"1";NULL;"2026-03-07 12:05:50"
"750";"1";"143";"1";NULL;"2026-03-07 12:05:50"
"751";"1";"144";"1";NULL;"2026-03-07 12:05:50"
"752";"1";"145";"1";NULL;"2026-03-07 12:05:50"
"753";"1";"142";"1";NULL;"2026-03-07 12:05:50"
"754";"1";"141";"1";NULL;"2026-03-07 12:05:50"
"755";"1";"133";"1";NULL;"2026-03-07 12:05:50"
"756";"1";"132";"1";NULL;"2026-03-07 12:05:50"
"757";"1";"128";"1";NULL;"2026-03-07 12:05:50"
"758";"1";"130";"1";NULL;"2026-03-07 12:05:50"
"759";"1";"129";"1";NULL;"2026-03-07 12:05:50"
"760";"1";"131";"1";NULL;"2026-03-07 12:05:50"
"761";"1";"126";"1";NULL;"2026-03-07 12:05:50"
"762";"1";"127";"1";NULL;"2026-03-07 12:05:50"
"763";"1";"135";"1";NULL;"2026-03-07 12:05:50"
"764";"1";"134";"1";NULL;"2026-03-07 12:05:50"
"765";"1";"180";"1";NULL;"2026-03-07 12:05:50"
"766";"1";"178";"1";NULL;"2026-03-07 12:05:50"
"767";"1";"179";"1";NULL;"2026-03-07 12:05:50"
"768";"1";"176";"1";NULL;"2026-03-07 12:05:50"
"769";"1";"177";"1";NULL;"2026-03-07 12:05:50"
"770";"1";"315";"1";NULL;"2026-03-07 12:05:50"
"771";"1";"316";"1";NULL;"2026-03-07 12:05:50"
"772";"1";"318";"1";NULL;"2026-03-07 12:05:50"
"773";"1";"313";"1";NULL;"2026-03-07 12:05:50"
"774";"1";"317";"1";NULL;"2026-03-07 12:05:50"
"775";"1";"314";"1";NULL;"2026-03-07 12:05:50"
"776";"1";"303";"1";NULL;"2026-03-07 12:05:50"
"777";"1";"300";"1";NULL;"2026-03-07 12:05:50"
